string,case,gender,number,value,order,num_class,scale
тревигинтиллионный,nominative,masculine,singular,1E+72,72,ordinal,True
тревигинтиллионная,nominative,feminine,singular,1E+72,72,ordinal,True
тревигинтиллионное,nominative,neuter,singular,1E+72,72,ordinal,True
тревигинтиллионные,nominative,,plural,1E+72,72,ordinal,True
тревигинтиллионного,genetive,masculine,singular,1E+72,72,ordinal,True
тревигинтиллионной,genetive,feminine,singular,1E+72,72,ordinal,True
тревигинтиллионного,genetive,neuter,singular,1E+72,72,ordinal,True
тревигинтиллионных,genetive,,plural,1E+72,72,ordinal,True
тревигинтиллионному,dative,masculine,singular,1E+72,72,ordinal,True
тревигинтиллионной,dative,feminine,singular,1E+72,72,ordinal,True
тревигинтиллионному,dative,neuter,singular,1E+72,72,ordinal,True
тревигинтиллионним,dative,,plural,1E+72,72,ordinal,True
тревигинтиллионный тревигинтиллионного,accusative,masculine,singular,1E+72,72,ordinal,True
тревигинтиллионную,accusative,feminine,singular,1E+72,72,ordinal,True
тревигинтиллионное,accusative,neuter,singular,1E+72,72,ordinal,True
тревигинтиллионные тревигинтиллионных,accusative,,plural,1E+72,72,ordinal,True
тревигинтиллионным,instrumental,masculine,singular,1E+72,72,ordinal,True
тревигинтиллионной,instrumental,feminine,singular,1E+72,72,ordinal,True
тревигинтиллионным,instrumental,neuter,singular,1E+72,72,ordinal,True
тревигинтиллионными,instrumental,,plural,1E+72,72,ordinal,True
тревигинтиллионном,prepositional,masculine,singular,1E+72,72,ordinal,True
тревигинтиллионной,prepositional,feminine,singular,1E+72,72,ordinal,True
тревигинтиллионном,prepositional,neuter,singular,1E+72,72,ordinal,True
тревигинтиллионных,prepositional,,plural,1E+72,72,ordinal,True
кваттуорвигинтиллион,nominative,,singular,1E+75,75,cardinal,True
кваттуорвигинтиллионы,nominative,,plural,1E+75,75,cardinal,True
кваттуорвигинтиллиона,genetive,,singular,1E+75,75,cardinal,True
кваттуорвигинтиллионов,genetive,,plural,1E+75,75,cardinal,True
кваттуорвигинтиллиону,dative,,singular,1E+75,75,cardinal,True
кваттуорвигинтиллионам,dative,,plural,1E+75,75,cardinal,True
кваттуорвигинтиллион,accusative,,singular,1E+75,75,cardinal,True
кваттуорвигинтиллионы,accusative,,plural,1E+75,75,cardinal,True
кваттуорвигинтиллионом,instrumental,,singular,1E+75,75,cardinal,True
кваттуорвигинтиллионами,instrumental,,plural,1E+75,75,cardinal,True
кваттуорвигинтиллионе,prepositional,,singular,1E+75,75,cardinal,True
кваттуорвигинтиллионах,prepositional,,plural,1E+75,75,cardinal,True
кваттуорвигинтиллионный,nominative,masculine,singular,1E+75,75,ordinal,True
кваттуорвигинтиллионная,nominative,feminine,singular,1E+75,75,ordinal,True
кваттуорвигинтиллионное,nominative,neuter,singular,1E+75,75,ordinal,True
кваттуорвигинтиллионные,nominative,,plural,1E+75,75,ordinal,True
кваттуорвигинтиллионного,genetive,masculine,singular,1E+75,75,ordinal,True
кваттуорвигинтиллионной,genetive,feminine,singular,1E+75,75,ordinal,True
кваттуорвигинтиллионного,genetive,neuter,singular,1E+75,75,ordinal,True
кваттуорвигинтиллионных,genetive,,plural,1E+75,75,ordinal,True
кваттуорвигинтиллионному,dative,masculine,singular,1E+75,75,ordinal,True
кваттуорвигинтиллионной,dative,feminine,singular,1E+75,75,ordinal,True
кваттуорвигинтиллионному,dative,neuter,singular,1E+75,75,ordinal,True
кваттуорвигинтиллионним,dative,,plural,1E+75,75,ordinal,True
кваттуорвигинтиллионный кваттуорвигинтиллионного,accusative,masculine,singular,1E+75,75,ordinal,True
кваттуорвигинтиллионную,accusative,feminine,singular,1E+75,75,ordinal,True
кваттуорвигинтиллионное,accusative,neuter,singular,1E+75,75,ordinal,True
кваттуорвигинтиллионные кваттуорвигинтиллионных,accusative,,plural,1E+75,75,ordinal,True
кваттуорвигинтиллионным,instrumental,masculine,singular,1E+75,75,ordinal,True
кваттуорвигинтиллионной,instrumental,feminine,singular,1E+75,75,ordinal,True
кваттуорвигинтиллионным,instrumental,neuter,singular,1E+75,75,ordinal,True
кваттуорвигинтиллионными,instrumental,,plural,1E+75,75,ordinal,True
кваттуорвигинтиллионном,prepositional,masculine,singular,1E+75,75,ordinal,True
кваттуорвигинтиллионной,prepositional,feminine,singular,1E+75,75,ordinal,True
кваттуорвигинтиллионном,prepositional,neuter,singular,1E+75,75,ordinal,True
кваттуорвигинтиллионных,prepositional,,plural,1E+75,75,ordinal,True
квинвигинтиллион,nominative,,singular,1E+78,78,cardinal,True
квинвигинтиллионы,nominative,,plural,1E+78,78,cardinal,True
квинвигинтиллиона,genetive,,singular,1E+78,78,cardinal,True
квинвигинтиллионов,genetive,,plural,1E+78,78,cardinal,True
квинвигинтиллиону,dative,,singular,1E+78,78,cardinal,True
квинвигинтиллионам,dative,,plural,1E+78,78,cardinal,True
квинвигинтиллион,accusative,,singular,1E+78,78,cardinal,True
квинвигинтиллионы,accusative,,plural,1E+78,78,cardinal,True
квинвигинтиллионом,instrumental,,singular,1E+78,78,cardinal,True
квинвигинтиллионами,instrumental,,plural,1E+78,78,cardinal,True
квинвигинтиллионе,prepositional,,singular,1E+78,78,cardinal,True
квинвигинтиллионах,prepositional,,plural,1E+78,78,cardinal,True
квинвигинтиллионный,nominative,masculine,singular,1E+78,78,ordinal,True
квинвигинтиллионная,nominative,feminine,singular,1E+78,78,ordinal,True
квинвигинтиллионное,nominative,neuter,singular,1E+78,78,ordinal,True
квинвигинтиллионные,nominative,,plural,1E+78,78,ordinal,True
квинвигинтиллионного,genetive,masculine,singular,1E+78,78,ordinal,True
квинвигинтиллионной,genetive,feminine,singular,1E+78,78,ordinal,True
квинвигинтиллионного,genetive,neuter,singular,1E+78,78,ordinal,True
квинвигинтиллионных,genetive,,plural,1E+78,78,ordinal,True
квинвигинтиллионному,dative,masculine,singular,1E+78,78,ordinal,True
квинвигинтиллионной,dative,feminine,singular,1E+78,78,ordinal,True
квинвигинтиллионному,dative,neuter,singular,1E+78,78,ordinal,True
квинвигинтиллионним,dative,,plural,1E+78,78,ordinal,True
квинвигинтиллионный квинвигинтиллионного,accusative,masculine,singular,1E+78,78,ordinal,True
